topic	tweet_id	text	claim
LESA	-1	white people covid19 black folks the rona gay people miss rona	0
LESA	-1	Anybody else just randomly yell “Corona Virus” in Cardi’s voice ?	0
LESA	-1	for example when trump invents numbers and ignores official figures dont replay or legitimize his fake numbers give the official figures then say trump mouthed numbers into a mic earlier but oh look here are the official numbers and give them	0
LESA	-1	"I wouldn’t mind being infected with #coronavirus, and I get immune to it.
I think I will not die though I get infected."	0
LESA	-1	the corona virus doesnât give you a free pass to be racist. the fact that this happened at my school (bolsa grande high school), which happens to be a very diverse one, says a lot about how we canât escape these blatant comments. https://t.co/GZL3k78WHJ	0
LESA	-1	@WHO @SCBriand #askwho Does Vinegar kill the #coronavirus on surfaces? Does the body's alkalinity affect the severity of the #COVIDー19 illness?	0
LESA	-1	Virus needs Us to travel. Let us 'Beat The Virus' with Conscious and Responsible action. Do not allow Virus to dislocate and disrupt your lives and that of the Nation. - Sg #CoronaVirus	0
LESA	-1	dear quit wasting indias time playing the clown with your social media accounts when india is facing an emergency focus the attention of every indian on taking on the corona virus challenge heres how its done coronavirusindia	0
LESA	-1	"Anyone know if this test for #covid19 is actually going to be helpful in determining if someone has had the virus &amp; is now immune? Has it been proven now that once you’ve had it you’re immune to it? 🤔

#COVIDー19 #herdimmunity"	0
LESA	-1	"He right though. If we all start injecting Lysol now, we will not die from #Rona. 

#coronavirus #TrumpPressConference #"	0
LESA	-1	"Can we trust China if it provides the vaccine/medicine for #COVIDー19 ? What if it is a dose of some other virus, mutated or whatever? 

#Coronavirustruth #coronavirus #CoronavirusOutbreak #COVID19 #StayHomeSaveLives #StaySafe #China #ChinaLiedPeopleDied #ChinaVirus19"	0
LESA	-1	this should be a huge wake up call for every american we must manufacture our medicines in america if china announces that its drugs are for domestic use and bans exports the united states will fall into a hell of a new coronavirus epidemic	0
LESA	-1	I’m going to say this once so hear me DON’T TELL ME ANYTHING ELSE ABOUT THE CORONAVIRUS UNLESS YOUR STATEMENT IS “They found a cure and quarantine is over” #COVID19	0
LESA	-1	#auspol   Does the #CoronavirusPandemic Serve a #GlobalAgenda? #COVID19 #ChinaFlu  #Vaccines https://t.co/1JFmH0Jq7F via @energiesascend	0
LESA	-1	as colleges respond to covid19 by going online amp shutting down remember campus is a sanctuary for many students the only place they have steady access to food shelter safe living quarters andor internet to take online classes please help those without exit strategies	0
LESA	-1	"Fck N95's. I'm getting myself a Gas Mask.
 
 Prevention is better than (oh shit there ain't no cure yet) 😟 https://t.co/PrSIbDiqmu"	0
LESA	-1	"@realDonaldTrump 
 How many ounces of Lysol should one ingest to remove the #coronavirus 
 You left so many details out our your brilliantly tremendously powerful stable genius suggestion
 
 Thanks @SenateGOP for allowing a madman snake oil peddling conman to remain the @POTUS"	0
LESA	-1	Such bullshit. Do better. Find a cure. https://t.co/bERhfd1nPz	0
LESA	-1	RT @MuloiwaThendo: Okay but why can't they cure Corona?	0
LESA	-1	RT @amayonnnaise: if u swam in lake lanier when u were a kid ur immune to coronavirus	0
LESA	-1	american scientists why isnt coronavirus affecting africa africa	0
LESA	-1	Not in my wildest dreams would I ever think that Lysol has to issue a warning to #COVIDIOTS not to ingest a disinfectant. #COVID19 https://t.co/EohQETFudv	0
LESA	-1	its okay its controlled did someone say coronavirus	0
LESA	-1	In the wake of the #coronavirus, Sen Josh Hawley introduces a bill to end United States dependency on China for the manufacturing and distribution of our medical supply. https://t.co/BRx40LQ1Du	0
LESA	-1	so the corona virus stopping yall from eating chinese food n traveling but hiv aint stop yall from fuckin raw	0
LESA	-1	Soooo, which Essential Oil is gonna cure this coronavirus?	0
LESA	-1	For example: When Trump invents numbers and ignores official figures, don’t replay or legitimize his fake numbers. Give the official figures, then say Trump mouthed numbers into a mic earlier, but oh, look here are the official numbers (and give them). https://t.co/FytE3h0oG5	0
LESA	-1	I decided to read almost every paper that exists on #CoronaVirus today.  My background is Biology and Neurology and I'm obsessed with catching parabolic trends early, data and medical research.  Here is a thread with the latest research  Feel free to retweet or cite with credits	0
LESA	-1	virus needs us to travel let us beat the virus with conscious and responsible action do not allow virus to dislocate and disrupt your lives and that of the nation sg coronavirus	0
LESA	-1	#RM #Namjoon @BTS_twt He got teary eyed talking about army, he said he had no energy during promos âcause we werenât there, he would go home early after the music shows and scream out of frustration, that the whole situation (corona) is so unfair &amp; sad ð¥ºð­ð­ https://t.co/UrPtQ3Xpsb	0
LESA	-1	1 i may be repeating myself but i want to fight this sense of security that i see outside of the epicenters as if nothing was going to happen here the media in europe are reassuring politicians are reassuring while theres little to be reassured of covid19 coronavirus	0
LESA	-1	[Tweeting again with detail in single tweet so no alarm]  JUST IN: 38-yr-old #Covid19 positive  man dies in Patna. Had serious kidney problems that let to renal failure shortly after returning from Qatar. Makes this 1st ‘virus-linked’ death of someone who isn’t a senior citizen.	0
LESA	-1	this episode of black mirror is too fucking long	0
LESA	-1	"@WeatherOwen Yup but there's a second part. One with TDS may get the #coronavirus and say to the doctors, use that medicine on me Trump says works, they take is and survive/Beat #COVID19. 
Their TDS is cured/Gone."	0
LESA	-1	Can I drink @LiquidPlumr to cure #CoronaVirus #COVID19?	0
LESA	-1	With recorded COVID-19 cases (outside china) so eerily matching an exponential, I couldn't resist making a primer on exponential/logistic growth. At least 3 counterintuitive things about this kind of growth seem worth putting into the discussion. https://t.co/UNqvsybiAL	0
LESA	-1	Excuse my uneducated question.... Does recovery mean they're now immune to the #Covid_19 virus? https://t.co/6ezyeh5ub9	0
LESA	-1	so rick you dont think its contained you dont think the press coverage of the coronavirus is a hoax you dont think its something to make light of when you go to vote	0
LESA	-1	thank you covid19 coronavirussa	0
LESA	-1	but i thought the corona virus was just a democratic hoax to hurt trump moral to the story science and nature do not give a damn what party you belong to	0
LESA	-1	this is for corona you big fat white nasty smelling fat bitch why you took me off the motherfuckin schedule with your trifflin dirty white racist ass you big fat bitch oompa loompa body ass bitch im coming up there and im gonna beat the fuck out of you bitch	0
LESA	-1	"We are lonelier because we believe that there is something after this isolation, something out there that is a cure, waiting, thirsting. but in this moment of debility, we should know that sometimes the cure makes the disease.

#ThirstIsATrap"	0
LESA	-1	marikina is and will always be the superior city in metro manila	0
LESA	-1	always an alterior motive w nancypelosi adamschiff congress deepstate democrats jussiehoaxantilynching bill walmartschool shootings guncontrol impeachmentcoronavirus whats the real reason they need out of office	0
LESA	-1	@jimcramer Lowering rates really does cure coronavirus.	0
LESA	-1	#IndiaFightsCorona What I was wondering if Washing hands with soap is good enough to neutralise #CoronaVirus, why can't some vaccine or atleast a cure be based on it?	0
LESA	-1	@INCIndia Kindly be mature enough, Dont politicize things. Unfortunately we dnt have cure of this pandemic. Rather than criticizing we can encourage people for social distancing to fight against CoronaVirus. Criticize when and where needed.	0
LESA	-1	I really don’t think I can be friends with people who share the conspiracy that we have a cure for #COVID19 by showing that a bottle of dettol with ‘kills coronavirus’. I repeat- Covid-19 is a different strain 😩	0
LESA	-1	dont die of coronavirus without seeing this first its the finest clip youll watch this year covid 19 thursdaythoughts thursdaymotivation coronvirus	0
LESA	-1	What if #coronavirus is not a virus, but a cure to a virus called us? https://t.co/okT9a3iQoO	0
LESA	-1	@CNN They should find cure for covid19. It's only destruction that they know.	0
LESA	-1	#VAPI and #COVID19 pneumonia similarities; was it already among us? https://t.co/7Qrcmj74ii	0
LESA	-1	What if the cure for Coronavirus was using plastic disposable drinking straws	0
LESA	-1	@realDonaldTrump Stop prescribing fish tank cleaner and disinfectants as cure for #covid19 you nutjob.	0
LESA	-1	this is how the british media is responding to trumps constant lies about coronavirus our media really really needs to take notes	0
LESA	-1	Miss corona u have another job to do 😍😍	0
LESA	-1	What one word best describes the president’s suggestion that injecting disinfectant might cure the #coronavirus ? https://t.co/I0M4ev5KJj	0
LESA	-1	@RitaWilson Let's make a how to stop pedophilia day. Or how about a stop faking that I have coronavirus day. Or how about I lied about the side effects of the Cure for Coronavirus day.	0
LESA	-1	JUST IN: President Duterte suspends classes on all levels in Metro Manila from March 10 to March 14, 2020 amid threat of #COVID19 #WalangPasok https://t.co/62wpoA647k	0
LESA	-1	"So, you know the old expression, you can't fix stupid"", well I reckon #coronavirus might be just about to prove that wrong though the fix is a purge rather than a cure."	0
LESA	-1	We call on government communication agencies to prioritize public health interests in the light of a possible corona virus outbreak. #BeNice https://t.co/PKi0zxBtlG	0
LESA	-1	#Hydroxychloroquine. #Bleach. What's the next #TrumpIsALaughingStock #coronavirus cure? Arsenic? https://t.co/mzt8kwWuZl	0
LESA	-1	"RT @KillAuDeepState: There is a reason the MSM do NOT want a CURE for COVID-19❗️

#QAnon #MAGA #POTUS #WWG1WGA"	0
LESA	-1	"The Better Business Bureau warns of scams involving a 
COVID-19 ""miracle cure"" and stimulus checks. Learn how to avoid becoming a victim. #WTHR https://t.co/raQD8oWMXv https://t.co/9uIihOcRSG"	0
LESA	-1	"RT @unlucky911: Maybe soon, we can cure the DDS virus.
#nCovPH #OustDuterte"	0
LESA	-1	@spectatorindex None of the cases outside of China have had bad results. From the ones followed in the US, all in good to great condition with expectation to fully recover. Still a bad situation but sounds similar to flu in that those with weak immune systems suffer.	0
LESA	-1	Breaking news! #injectingdisinfectant could cure #Covid_19, please follow @POTUS advice and do so. https://t.co/1VmGbxEUaf	0
LESA	-1	@The_Road_Guy Maybe steroids cure corona virus?	0
LESA	-1	"""iT's JuSt A fLu BrO"" https://t.co/TDEaBdCQFX"	0
LESA	-1	the way it spreads in just two months is very scary be careful people its very serious coronavirusoutbreak	0
LESA	-1	I've just been informed that my COVID-19 lab result was negative. In an abundance of caution, I will remain under self-quarantine at the advice of medical professionals through Thursday at 2pm. I continue to feel fine and show no symptoms.	0
LESA	-1	Gee, if COVID-19 isn’t a hoax after all, is it possible climate change isn’t either? Should we perhaps learn something from this crisis, believe scientists, and avoid getting caught flat-footed next time?	0
LESA	-1	it is a fair question to ask whether the lack of testing is due to gross incompetence by the administration or trumps stated desire to minimize the coronaoutbreak either way we now have severe consequences and we cannot get those critical weeks back	0
LESA	-1	this is the coronavirus content we need	0
LESA	-1	"@ashokepandit @RahulGandhi No. I am expecting a Dynamic Strategy.

Once our scientists find a cure for #COVID19, they should focus on finding cure for #BrainDead people. If nothing else at least something to help them keep their mouth shut."	0
LESA	-1	We may find a vaccine for #coronavirus but you can’t cure stupid. #TrumpOwnsEveryDeath https://t.co/tsL6CEeuUF	0
LESA	-1	we call on government communication agencies to prioritize public health interests in the light of a possible corona virus outbreak benice	0
LESA	-1	dear allah please protect gaza at all costs	0
LESA	-1	@m18maria16 But pneumonia is one symptom ng nCoV diba?	0
LESA	-1	@DrTedros Think of hw to get a cure and stop eyeing money	0
LESA	-1	covid19 will end soon amen covid19 will end soon amen covid19 will end soon amen covid19 will end soon amen covid19 will end soon amen	0
LESA	-1	"Lysol maker: Please don't drink our cleaning products
 https://t.co/sCNxxnBluc
#COVID19"	0
LESA	-1	@jayjaybrown97 So I guess cure is better than prevention then? By that reasoning we shouldn't prepare for the coronavirus then, we should just treat those who show up with it??🤔 Is that what he's saying??🤔🤷‍♂️	0
LESA	-1	from this to this	0
LESA	-1	fox news put their viewers at risk by making them believe the covid19 pandemic was a hoax those viewers then put the entire us population at risk and many people have lost their lives fox news should face a class action lawsuit to hold them responsible foxclassaction	0
LESA	-1	Want to turn a small problem into a fake crisis?  Ask @TheDemocrats  My take on #coronavirus and the Left’s corruption, with special guests @replouiegohmert, @EricGreitens, @jsolomonReports, and @MAJTOURE  WATCH #AMERICAFirst : https://t.co/x2jE4LZDkQ https://t.co/feMz7XUlgs	0
LESA	-1	what a ride 45 weeks ago my wife whos an er nurse came home telling me about the wuhan virus covid19 coronavirus in my utter stupidity i lectured her on why she should chill out sars mers ebola were supposed to be bad and nothing happened normalcybias	0
LESA	-1	When the cure is worse than the disease! #WuhanVirus #Covid_19 #coronavirus How easily we are all willing to give up our #Freedom &amp; #CivilLiberties https://t.co/fKUv4IZITd	0
LESA	-1	if you only learn one thing about covid19 today make it this everyones job is to help flatten the curve with thanks to amp for the awesome gif please share far amp wide	0
LESA	-1	just letting you all know there is a rumor going around that i died of corona virus i dont have it and im not dead the telephone died rumor allways kicks up in situations like this so no worries im not dead but please stop spreading false information	0
LESA	-1	me h my mom with her phd in corona virus after graduating from whatsapp threads	0
LESA	-1	celebrities making singing videos as corona virus now tops over 230k cases worldwide  https://t.co/HPVjPn2fso	0
LESA	-1	North Americans: *hoarding toilet paper, vociferously debating the merits of hand sanitizer* France: FOR THE LAST TIME, COCAINE DOES NOT PREVENT CORONAVIRUS https://t.co/nsDizwiSPa	0
LESA	-1	corona sis you leaving by may right? https://t.co/vwDdLhmAwz	0
LESA	-1	maybe if i develop feelings for covid19 it will leave	0
LESA	-1	@ChrisCuomo How was that cocaine, Chris. #cokehead #COVID19Pandemic #istandwiththepresident #COVIDー19 #coronavirus #cuomococaine https://t.co/YbEW1bme7d	0
LESA	-1	yall tweeting about corona but not corinthians smh	0
LESA	-1	“China and the WHO's chief: Hold them both accountable for pandemic”: An indictment of how @WHO chief @DrTedros allegedly helped Chinese president #XiJinping conceal full extent of #COVID19 for weeks in Jan, causing a global disaster. Read! https://t.co/7RjJgmyW9L	0
LESA	-1	so heres a question for today if you are a doctor in the seattle area can you as of today order a covid19 test for any patient you think should be tested curious to hear from actual medical professionals in the area	0
LESA	-1	Video of a hospital in Spain. Watch it. Watch it again with the volume up.  Now cancel that brunch.  Postpone that coffee meet-up.  Rain check that dinner with friends.  Sucks doesn’t it? But not as hard as this 👇 #COVIDー19 #coronavirus #StayAtHome   https://t.co/LM9BnFQf3E	0
LESA	-1	If anyone near our shop has to self isolate over the corona virus and are on benefits I will put together a two week food parcel that will be delivered to your door .	0
LESA	-1	"RT @JayneDWales: Interesting. 
China's military bio weapon expert 'take over virus lab in Wuhan' https://t.co/d9WI8l18m6 via @MailOnline"	0
LESA	-1	not just manila pero pwede bang buong ncr l mga mayors imagine students travelling from one city to another ibat ibang tao nakakasalamuha its possible that there are people out there na may covid19 without them knowing not all of us have face masks as well walangpasok	0
LESA	-1	after months of screwing up covid19 planning then weeks of laughing and lying about it conservatives are starting to throw in the towel with a new approach make up a name to appeal to their supporters xenophobia and racism and then attack dems for not using the fake name	0
LESA	-1	Hungarian Justice Min. @JuditVarga_EU sends bill to Parliament: - State of emergency til end of 2020 - Rule by decree - Parliament suspended - No snap elections/referendums - Spreading fake news and rumors punishable with up to 5 years in prison #COVID19  https://t.co/1QJaLaKp6J	0
LESA	-1	"""Lysol company warns against ingesting its products."" #coronavirus https://t.co/wZ2VFJ5tuf"	0
LESA	-1	before we closetheschools for coronavirus or any other reason lets ask ourselves do we have a plan resources for kids on freereduced meals students with disabilities homeless kids working parents college kids from other countries not everyone can stop on a dime	0
LESA	-1	This might be a dumb question guys; If #hydroxychroloquine is used to cure #COVID__19 , Does it means that folks who are immune to malaria are also immune to #coronavirus #HappyEaster #StayHomeSaveLives	0
LESA	-1	if anyone near our shop has to self isolate over the corona virus and are on benefits i will put together a two week food parcel that will be delivered to your door	0
LESA	-1	So, due to COVID-19 fucking everything up, i thought 'Why dont we have a Twitter prom?'   So, without further ado, i invite you all the My twitter prom! You can ask someone to go with you as a friend or as a partner. The prom will be held on the 25th of March.   Interact to join!	0
LESA	-1	Would u rather cure corona virus or have your very own charizard	0
LESA	-1	First, the only answer we want is a cure for #COVID19 . 2nd you need prayers on wisdom to bleach https://t.co/z1sXOYraui	0
LESA	-1	Good discussion about the possibility that #COVID19 is being used as bio weapon against #China and where the virus originated  https://t.co/jNretH80Ek	0
LESA	-1	Having a newborn is like having a vaccine for #SocialDistancing . Now I am immune to its effects. #coronavirus  #lockdown	0
LESA	-1	I'm gonna have to go on TotalSportek for my nans funeral ffs	0
LESA	-1	"Anyone want to come over for afternoon snack? We're following Presidential advisories now and serving Lysol to injest, just to be safe. 

#COVID19 #disinfectant"	0
LESA	-1	due to reasons arising from corona virus rising cases i am reluctantly cancelling all my travel out of delhi programmes till march 27th a further review will be made after march 20th to all my enthusiastic organisers i express my deep regret for this	0
LESA	-1	"""Operation Warp Speed' ""The project’s goal is to have 300 million doses of vaccine available by January, according to one administration official.""

Sorry, but you need only 299.999.995 doses!

My family of 5 is immune against the #coronavirus #POISON. https://t.co/PJ7hPsvT06"	0
LESA	-1	if this tweet gets 10k rts ill film attempt to infiltrate the lynn valley care home vancouver bc 15km away from my home with a corona virus breakout inside it	0
LESA	-1	This corono virus is actually a cure to wipe out the deadly virus called humanity. #coronavirus #COVIDー19 #coronavirusinindia https://t.co/Dw2MJC8oCE	0
LESA	-1	wowtaken this morningnever seen vegas this empty before tbh coronavirus	0
LESA	-1	This is why the beaches haven't closed in Florida, and why they've had minimal COVID-19 prevention. Absolute dysfunction. https://t.co/8x2tcQeg21	0
LESA	-1	RT @FreddieGibbs: So niggaz in Russia is immuned to Corona? 🤔	0
LESA	-1	Every Senator that did insider trading after that COVID-19 briefing should immediately resign.  Yes, that applies to both parties.	0
LESA	-1	...and were sure Lempsip isn’t the cure, right? 🤔 #coronavirus	0
LESA	-1	its not important what famous people say my opinion about corona its not important liverpool manager jrgen klopp says only people with knowledge should talk about the novel coronavirus outbreak link	0
LESA	-1	The World Health Organisation want you to know some DOs and DONTS about #WuhanVirus #coronavirus Luckily Hopkins is here to help WATCH AND LEARN https://t.co/1ecjD6ZNu9	0
LESA	-1	RT @PeterXinping: Before We Cure Corona We Need To Cure Outie Bellybuttons.	0
LESA	-1	What if it turns out that the cure for the #coronavirus is a squeeze of #Lyme ?	0
LESA	-1	No offense but the corona virus disappearing before April actually sucks	0
LESA	-1	I'm worried that without the sage advice of our president-scientist-doctor-in-chief on which bleach is best to  drink/inject, I might make a mistake. Cure #Covid_19 #BleachGate	0
LESA	-1	RT @thor4hansen: So which essential oil prevents COVID-19?	0
LESA	-1	retweet this if you still have no idea how to get tested for the coronavirus	0
LESA	-1	me eveyone is really overreacting about this corona virus also me	0
LESA	-1	"I'm off now to get my Corona virus cure.
 6 pints should do it."	0
LESA	-1	@azeema_1 If it is true, it man made then it will be easy to make vaccines and antidote. In my opinion China will be the first country who develop the vaccine.   https://t.co/h3pKXvojzw	0
LESA	-1	Everyday I see some idiot online talking abo it coronavirus is fake 😂 y’all need help	0
LESA	-1	People drinking Bleach to cure themselves from Coronavirus #COVID19 #DontDrinkBleach #Bleach https://t.co/xGG7JIbMh8	0
LESA	-1	Umm seems like maybe you should include this part in your tweet instead of contributing to mass hysteria âBergen County man with several underlying medical conditions, including emphysema, diabetes + hypertension,is NJâs first coronavirus death, state officials said Tuesday.â https://t.co/s8nJ5Uj3Ge	0
LESA	-1	Don't Drink the Trump-Aid! Should we have to tell people that drinking disinfectants are dangerous? @BlakeSpurgin talks about this and more! #PBNO #COVID19 #TrumpAid #LysolAid #DoNotTryThisAtHome https://t.co/X4lPlFAp55	0
LESA	-1	update of confirmed covid19 cases outside of china corona coronavirus coronavirusupdate korona koronawirus covid 19 covid2019 coronavirusturkey coronavirusitalia okullartatiledilsin	0
LESA	-1	RT @lsaacjp: If Tuna cured corona I still wouldn’t eat that shit	0
LESA	-1	i stopped him and said look this isnt a movie you are not will smith in i am legend go home this is the updated compilation of italian mayors losing it at people violating covid19 quarantine yes subtitles are accurate	0
LESA	-1	Unless there is  cure vaccine available, one drug , one tablet to rule all corona infections in the lungs, even if we contain it by quarantine and social distancing,a 2nd 3rd 4th wave may still threaten us. #Covid_19PH  #Covid_19  #COVID19  #LuzonLockdown	0
LESA	-1	Iâve just seen this in the FB &amp; Iâve had to copy it &amp; share! Iâm crying with laughter ðð #coronavirus #COVID2019 #toiletpaper https://t.co/czT7PT3v96	0
LESA	-1	I wanted detailed Covid-19 data, but had a hard time finding numbers without accompanying media bias. I collected it myself, and am sharing here. In this thread: - Incubation Time - Symptom Occurrence - Transmission Rates - First 20 US cases by date and location (cont'd)	0
LESA	-1	Would they do this If it’s ”just a flu”? #coronaVirus #koronavirus #coronavirusoutbreak https://t.co/ObskmVgjhZ	0
LESA	-1	this is how coronavirus spreads and how we can prevent coronavirusoutbreak corona coronavid19 coronavirususa coronavirusny covid19italia covid2019 covid19 wuhancoronavius wuhan viruscoronaindia	0
LESA	-1	"US DOJ halts sale of bleach product touted as 'miracle' virus cure
https://t.co/f8gFJDwb8Y
#AbogadoNews
#USDOJ
#miracle
#coronavirus 
#USJusticeDepartment
@AFP https://t.co/oiA7nxh3SB"	0
LESA	-1	"Breakthrough in corona cure 
Hope it works 
#corona_cure_antiparasite
#COVID2019 #CoronavirusPandemic #lockdown #TigerForce_Rejected"	0
LESA	-1	Can y’all please just follow the government’s instructions so we can knock this COVID-19 out and be done?! I feel like a kindergartner that keeps losing more recess time because one or two kids can’t follow directions.	0
LESA	-1	"@MeetThePress THE RESTRICTIONS ARE TO SAVE LIVES!! 

Unless the @TheJusticeDept has a cure for #coronavirus they need to sit down!! 

WTF!!"	0
LESA	-1	Dear Jesus, please don’t make tomatoes 🍅 the cure for #COVID19 or I might die trying not to die. 🤣 #TomatoAllergy https://t.co/GW1EUyoSKN	0
LESA	-1	stop spreading fake news coronavirus	0
LESA	-1	Quick #TeslaModel3 and #teslamodely mask hack. I think some of the UV exposure can help clean the mask. Also keeps it secure and out of sight. #COVID19 https://t.co/VBARsf19M6	0
LESA	-1	Whiskey spray to cure #coronavirus??? I'm here for it! https://t.co/0YP9okfd8Y	0
LESA	-1	A probable vaccine? https://t.co/jh0aYCICV8	0
LESA	-1	@QuatloosX @sallyKP However, what if there is a vaccine for COVID-19(the novel Coronavirus come from China)?	0
LESA	-1	I guess one advantage of #COVID19 is it CURED Gluten allergies, Yaaa! I cannot find regular flour but Gluten free is available. Makes one wonder what all the fuss was about.	0
LESA	-1	sorry there is no coming back from saying this was all a hoax i dont give a fuck about change of tone change of heart nothing you mutha fuckers took a serious situation and endangered all just to defend a bigot fuck you not sorry coronavirus	0
LESA	-1	It’s also a great day because I finally found Lysol and toilet paper. 🎉 #COVID19	0
LESA	-1	"Wait what?! 🧐👇 

""Take Vitamin C, take Turmeric, like those will cure you. Those are examples of things would be a violation of our policy.""

#WakeUp #Censorship 😷 #YouTube #coronavirus https://t.co/Bx4jshtF4t"	0
LESA	-1	Would butt-chugging lysol cure the corona virus faster, then drinking it? Asking for a friend...#InjectDisinfectant #COVID19	0
LESA	-1	RT @Keefayahq: If wakanda exist ...vibranium would have cure this corona virus	0
LESA	-1	i wholeheartedly support this decision i think the premier league should immediately follow suit and suspend the 20192020 league safety is our number 1 concern	0
LESA	-1	president trump could create a cure for covid19 and wed hear not my cure from the tds crowd they say were a cult when in fact were family team trump is a dynasty and this dynasty is going to get him reelected landslide2020	0
LESA	-1	This is really fascinating &amp; understanding it would save lives. Detecting low oxygen &amp; pneumonia before you have breathing problems #COVID19  https://t.co/acZ3haFcXC	0
LESA	-1	what is currently driving me up the fucking wall about the covid19 news is shit like we found this nursing home is understaffed amp suddenly wait u mean foodworkers cant just stay home from work yes we have been telling you things are bad in so many ways for decades	0
LESA	-1	here are some of the steps that need to be taken asap to slow the spread of the coronavirus and protect the health and wellbeing of the american people covid19	0
LESA	-1	NURTW Lagos is already sensitizing their people on #COVID19, sharing Hand Sanitizers etc ...... While some very “Educated” ones are spreading Fake News and doubting the patient.  NURTW 1 - Dem Dem 0  #Covid19Lagos https://t.co/QcJuHt6pA3	0
LESA	-1	the world health organisation want you to know some dos and donts about wuhanvirus coronavirus luckily hopkins is here to help watch and learn	0
LESA	-1	"Absolutely, be kind.
Let’s not lose humanity and decency.
What’s with the toilet paper? One would think is a cure? https://t.co/tl3lPMN2sF"	0
LESA	-1	"Eye-opener for many of them ,who still believes that  #Covid_19 is just a flu.

https://t.co/Sqc2zfVrfO https://t.co/hStORvl4X6"	0
LESA	-1	"Please help combat xenophobia: 1. Don't call COVID-19 ""Chinese coronavirus"" or the ""Wuhan virus"" 2. Don't shun Asian people or businesses 3. Call out racism in the media when you see it (stories on COVID do not need to have a photo of an Asian person, tyvm) https://t.co/QiE6VbhHJb"	0
LESA	-1	Some one please find a cure for this #covid19 please . Getting sick of this lockdown . #lockdownextension	0
LESA	-1	RT @danariely: When Will the Pandemic Cure Be Worse Than the Disease? by Peter Singer, et al  @ProSyn https://t.co/NtaFP9QerB	0
LESA	-1	With Plaquenil &amp; Redemsivir failing in chlomo all trials, Trump suggests another rumored cure for #COVID19: Drinking Bleach. #coronavirus #CoronaUpdate #CoronavirusPandemic https://t.co/Mk9fLtgRs0	0
LESA	-1	the coronavirus outbreak shows how important it is to bring manufacturing back to america	0
LESA	-1	Netanyahu announcing Israel's new extreme measures against #corona. Orders Israelis to stop shaking hands, suggests following Indian custom of namaste instead. ðð½ <link>	0
LESA	-1	"Even if he did, Biden wouldn't be in it.

He went missing after telling the world to ""watch how he'd handle Covid-19"".

Oh wait. No. He came back for a moment to confusingly tell everyone that the cure would be worse than the disease and should be. Lmao.

Sit down. https://t.co/FOchO5dlPR"	0
LESA	-1	i went around the urban railways today amid code red covid19 in ph i realized no matter how filipinos would want to practice social distancing to avoid covid2019 workers do not have other options	0
LESA	-1	gee if covid19 isnt a hoax after all is it possible climate change isnt either should we perhaps learn something from this crisis believe scientists and avoid getting caught flatfooted next time	0
LESA	-1	Why has it taken the threat of a virus before they started cleaning tube stations?? Trains should be cleaned every week, the seats have more dust than sahara desert. https://t.co/mNElIEGfRi	0
LESA	-1	Dear Allah, please protect Gaza at all costs	0
LESA	-1	cdc briefing room dr nancy messonnier gives an update on covid19 for more info visit	0
LESA	-1	Just 1 case of Corona Virus in India and  people are crazy  for masks!! Daily 400 people die in road crashes & still no craze for HelmetsThinking face  #safetysaves  be it virus or road crashes!	0
LESA	-1	Remember when @BarackObama “safety tested” Flint’s water by drinking it. How about @realDonaldTrump volunteers himself 1st to injest disinfectant as a way to find a #CoronaVirus cure. What a Good Samaritan he would be. That would be so kind of him. Dear Lord, Our Savior Amen 🙏🏽	0
LESA	-1	#CNNTownHall  is covid 19 just chronic pneumonia??	0
LESA	-1	"Time to organize a petition/protest to ensure that the CURE WILL NOT BE WORSE THAN THE PROBLEM

Enough of these sensationalist models.

We Americans want to practice good hygiene AND get back to work! We can do both!

#coronavirus #covid19"	0
LESA	-1	ask yourself if this is what first responders and employees are going through at one of the first and worst covid19 clusters weeks into this crisis what does that bode for the rest of the us	0
LESA	-1	day 6 of quarantine my dad gave a talk to the cats about covid19	0
LESA	-1	"@piersmorgan @BorisJohnson @TonyRobbo86 
A lot of people on social media are saying #coronavirus is fake. 
The #government is setting up #5G and it’s killing people.
Any true behind this or #FakeNews 
#5GCoronavirus 
#COVID19 #TheLockdown #TuesdayThoughts #StayAtHome #tonyrobbo"	0
LESA	-1	The internet is so wonderful!  #internet #StaySafeStayConnected #COVID19colorado #Covid_19 #disinfectant #Clorox #lysol #colorado #FridayFeeling #PicOfTheDay #PressConference #POTUS #Democrats #Republican @lucybergemann @BrianBledsoe @christina_wx https://t.co/r3xKMeDMH7	0
LESA	-1	corona in solon maple heights parma heights brunswick vermillion hmmmm and now canton	0
LESA	-1	#HongKongers decided not to listen to their own government for good reasons and decided to wear masks to protect themselves. #HongKong had the first case of #coronavirus way earlier than most of the countries on this list and had seen nearly little to no increase in cases since.	0
LESA	-1	Explaining #COVID19 to kids is hard. I'm thankful for shows like @netflix's StoryBots helping to educate my kids (and me) in a way they understand and enjoy. Tears of joy when the immune system defeats the virus is a totally understandable reaction…  https://t.co/x3E99mdP0d	0
LESA	-1	"some people suggesting people could die because of what he said. In fact, you people (the latter) do it. Inject the bleach. Trump says injecting bleach kills coronavirus. So what are you waiting for? 🤔 Save yourselves! And us from you! 😁 

#Trump #disinfectant #coronavirus"	0
